Date,RELIANCE.NS,TCS.NS,HDFCBANK.NS,BHARTIARTL.NS,ICICIBANK.NS,INFY.NS,HINDUNILVR.NS,WIPRO.NS,JSWSTEEL.NS,SBILIFE.NS,BAJAJFINSV.NS,TATACONSUM.NS,HCLTECH.NS,SUNPHARMA.NS,M&M.NS,LT.NS,ASIANPAINT.NS,NESTLEIND.NS,MARUTI.NS,TATAMOTORS.NS,BAJAJ-AUTO.NS,ULTRACEMCO.NS,KOTAKBANK.NS,HDFCLIFE.NS,INDUSINDBK.NS,TECHM.NS,INFRATEL.NS,TITAN.NS,SBIN.NS,AXISBANK.NS,ADANIPORTS.NS,NTPC.NS,COALINDIA.NS,POWERGRID.NS,BPCL.NS,ONGC.NS,TATASTEEL.NS,HINDALCO.NS,APOLLOTYRE.NS,GRASIM.NS,M&MFIN.NS,SHREECEM.NS,DABUR.NS,GODREJCP.NS,EICHERMOT.NS,TATAPOWER.NS,ZEEL.NS,LTTS.NS,BOSCHLTD.NS,TATACHEM.NS
08-11-2023,1160.05,3325.59,1471.46,931.56,927.76,1367.63,2485.15,190.69,750.82,1343.09,1574.51,910.03,1219.72,1166.33,1476.59,2973.08,3060.34,2410.86,10225.71,640.57,5354.09,8647.57,1744.34,616.65,1472.6,1108.47,,3301.05,570.73,1020.91,815.2,231.15,286.5,195.27,177.74,181.06,116.7,485.27,405.64,1918.82,261.5,26172.13,531.44,995.45,3511.39,253.77,257.62,4236.74,19411.02,945.51
09-11-2023,1147.46,3292.05,1465.64,927.18,929.35,1351.7,2443.07,190.02,745.01,1348.28,1581.25,896.67,1219.58,1165.84,1540.77,3001.26,3045.46,2405.42,10303.03,647.35,5375.21,8576.19,1743.04,619.24,1490.8,1093.68,,3273.04,568.81,1021.11,802.76,232.37,292.05,197.91,177.44,178.6,117.29,481.69,413.11,1919.96,266.25,25854.22,527.1,973.19,3503.09,246.86,260.75,4210.8,19300.41,946.16
10-11-2023,1149.62,3278.28,1471.41,930.32,930.59,1345.85,2452.79,189.25,748.88,1352.97,1594.99,906.45,1207.98,1168.96,1513.02,3009.59,3041.76,2396.53,10291.59,649.05,5348.58,8659.5,1743.54,624.63,1482.34,1107.5,,3245.73,569.94,1028.41,805.15,237.06,291.91,199.19,177.67,181.57,117.68,478.56,413.95,1927.9,265.9,26259.79,528.34,969.64,3501.95,250.24,246.96,4232.63,19337.41,950.94
13-11-2023,1149.47,3276.42,1468.74,929.82,926.47,1350.48,2444.51,190.42,755.18,1325.97,1584.2,910.27,1213.32,1167.42,1529.05,3024.72,3050.8,2391.43,10301.1,651.24,5381.46,8626.24,1746.29,618.95,1493.02,1100.88,,3254.1,571.76,1024.56,806.39,239.94,315.34,200.27,179.08,181.47,118.61,484.72,410.73,1913.86,266.44,26098.1,525.12,966.09,3605.45,255.87,250.08,4215.45,19242.51,933.87
15-11-2023,1170.25,3347.96,1484.13,944.74,933.07,1386.8,2452.64,195.41,766.84,1354.67,1586.05,923.23,1228.38,1170.49,1532.93,3041.04,3081.06,2400.19,10358.21,669.48,5492.06,8715.22,1767.56,633.99,1477.55,1142.14,,3285.2,575.06,1040.55,807.29,241.5,316.47,198.24,181.6,184.9,121.6,502.52,423.44,1928.84,270.65,26105.32,521.06,973.09,3806.13,258.01,246.21,4347.43,19485.56,936.73
16-11-2023,1172.36,3439.96,1488.03,944.29,928.01,1420.63,2457.38,198.13,763.17,1357.51,1619.63,913.75,1261.48,1179.07,1558.09,3027.35,3095,2391.14,10386.4,678.31,5506.15,8723.32,1770.91,632.8,1482.2,1174.69,,3325.07,575.01,1025.56,810.12,246.44,312.13,199.25,184.43,187.03,122.24,501.43,422.99,1927.5,269.72,26076.38,529.88,965.21,3794.7,261.24,248.05,4387.87,20341.9,941.32
17-11-2023,1169.81,3444.49,1484.82,942.05,913.98,1413.4,2494.47,197.28,762.82,1411.41,1614.88,924.48,1259.65,1184.07,1573.03,3084.75,3133.16,2419.95,10425.03,679.45,5586.1,8739.13,1762.67,649.59,1482,1170.36,,3327.96,553.76,993.58,806.59,245.7,311.64,201.46,180.54,181.98,122.73,494.91,426.11,1955.23,268.11,26101.69,535.62,982.1,3822.94,261.44,244.13,4409.51,20403.9,950.4
20-11-2023,1166.73,3461.35,1484.92,956.07,913.59,1412.47,2472.42,199.67,755.93,1382.82,1592.8,924.48,1275.29,1177.53,1540.92,3064.71,3104.93,2412.95,10467.38,672.23,5604.6,8610.44,1768.61,650.19,1488.28,1179.17,,3334.94,554.45,987.94,800.17,245.17,313.89,201.27,181.35,183.37,121.89,494.47,421.02,1956.97,269.72,25856.46,538.1,982.54,3804.3,259.65,241.65,4485.15,20332.07,942.8
21-11-2023,1181.4,3452.11,1497.5,965.47,918.2,1414.83,2471.24,199.9,769.77,1421.1,1609.38,921.35,1276.44,1190.81,1548.41,3050.87,3097.91,2419.99,10436.57,679.6,5640.11,8657.01,1765.27,665.64,1485.56,1172.06,,3383.38,552.24,991.04,797.93,244.14,315.5,200.94,179.5,182.51,123.76,503.96,419.78,1962.08,269.43,25839.92,535.77,985.55,3802.07,261.44,249.73,4550.89,20469.35,948.33
22-11-2023,1186.02,3471.73,1492.17,964.38,914.87,1433.31,2487.66,199.7,762.48,1427.54,1622.88,921.89,1279.43,1193.49,1532.23,3058.26,3097.67,2417.74,10396.35,679.1,5705.18,8708.26,1743.74,666.23,1454.26,1182.67,,3418.66,549.73,997.33,788.52,247.7,313.56,203.48,186.02,182.32,123.61,497.4,416.07,1958.75,268.84,25899.7,535.92,993.58,3791.79,260.89,247.3,4521.43,20571.27,947.49
23-11-2023,1189.65,3450.19,1500.81,971.24,915.12,1424.9,2485.69,200.82,769.52,1408.42,1622.93,926.61,1278.75,1188.24,1534.61,3021.9,3087.73,2421.96,10390.36,677.86,5877.48,8554.52,1737.4,662.75,1469.78,1178.29,,3397.28,550.71,998.28,789.71,246.83,315.73,202.81,190.28,181.99,124.2,499.09,416.17,1941.69,266.49,25825.13,535.28,995.79,3841.24,259.55,247.85,4484.36,20952.63,952.62
24-11-2023,1188.85,3399.89,1511.46,967.76,921.47,1413.25,2481.05,197.58,775.97,1407.17,1616.23,920.55,1259.65,1184.92,1541.91,3030.43,3100.78,2396.71,10417.26,671.63,5882.49,8505.76,1742.09,665.74,1459.99,1165.59,,3385.87,551.11,1007.72,792.15,247.95,314.18,202.38,189.95,180.27,123.46,504.91,409.89,1934.25,258.41,25549.37,532.31,994.46,3806.87,256.96,250.83,4523.22,20783.63,947.64
28-11-2023,1189.1,3412.72,1508.06,979.44,917.6,1418.46,2476.47,198,776.27,1409.92,1653.36,925.47,1266.87,1180.85,1554.67,3026.21,3112.84,2404.61,10438.95,695.35,5949.79,8675.05,1740.34,671.02,1461.33,1170.02,,3431.17,555.14,1020.36,834.12,251.51,322.81,202.14,196.38,185.14,124.34,512.66,417.8,1960.54,264.83,25969.83,528.79,986.83,3784.76,269.55,253.75,4545.79,21018.13,955.48
29-11-2023,1192.23,3455.6,1538.15,989.88,931.58,1435.08,2490.77,202.69,787.08,1405.33,1652.46,927.16,1283.52,1191.61,1607.33,3059.7,3112.84,2389.61,10500.07,710.16,6021.02,8681.27,1751.53,673.36,1467.26,1188.8,,3418.12,559.22,1059.33,831.98,252.34,323.19,202.95,198.3,183.28,125.23,514.5,421.26,1987.68,268.89,26009.14,529.58,986.19,3770.47,272.14,247.7,4629.2,21403.74,959.42
30-11-2023,1180.68,3429.88,1537.8,1009.08,926.97,1430.7,2510.99,206.09,794.87,1432.68,1672.44,934.31,1290.2,1215.05,1635.77,3084.95,3084.72,2406.36,10509.43,704.23,6041.45,8950.57,1753.53,688.41,1450,1188.07,,3479.22,555.44,1073.42,821.97,255.18,323,200.94,201.57,186.09,125.37,512.71,422.55,1989.86,268.6,26641.61,533,993.18,3854.2,266.67,251.07,4721.63,21340.17,957.35
01-12-2023,1189.05,3453.54,1534.45,1009.08,938.62,1427.9,2528.84,203.39,804.5,1421.1,1684.89,936.39,1286.16,1220.4,1613.68,3165.76,3137.61,2416.53,10486.65,703.28,5997.31,8980.59,1748.58,679.84,1445.01,1187.68,,3478.12,562.32,1103.8,824.26,262.65,327.25,202.14,202.63,185.71,127.43,514.25,437.43,2000.38,267.96,26925.34,536.07,1010.13,3848.56,274.73,264.42,4754.25,21818.36,956.86
04-12-2023,1201.91,3454.32,1587.72,1027.18,982.74,1439.75,2566.97,203.29,813.23,1451.39,1695.18,940.17,1287.36,1220.3,1644.81,3287.71,3158.52,2422.9,10500.27,703.43,6151.7,9262.82,1816.56,672.66,1498.02,1190.94,,3477.02,584.89,1124.73,874.9,268.36,334.85,204.73,213.5,192.87,128.41,516.29,444.84,2036.99,271.93,27613.21,541.86,1026.23,4134.54,280.25,253.85,4700.98,21680.93,959.92
05-12-2023,1210.63,3473.16,1601.83,1025.39,1004.8,1429.52,2528.45,201.74,815.31,1458.33,1691.63,943.54,1267.74,1228.63,1673.79,3289.59,3189.87,2443.37,10621.58,706.77,6090.6,9274.75,1826.45,670.47,1490.06,1187.73,,3533.74,598.22,1131.58,1008.77,278.76,335.65,213.77,218.45,192.87,129,517.68,453.44,2056.24,264.48,27898.98,546.82,1030.47,4091.17,280.2,249.68,4628.91,21392.93,969.93
06-12-2023,1222.23,3544.46,1605.87,1018.77,994.69,1449.53,2532.79,208.93,818.29,1448.1,1699.28,945.18,1279.28,1229.42,1690.03,3365.84,3215.87,2479.07,10526.33,720.23,6021.02,9158.69,1819.41,675.05,1485.11,1192.21,,3535.33,598.41,1119.64,1013.6,274.51,332.44,215.79,218.75,192.78,129.25,520.02,457.2,2041.75,266.93,27695,544.89,1023.23,4002.65,292.79,255.98,4810.73,21333.25,998.24
07-12-2023,1220.21,3555.08,1608.49,994.46,990.47,1441.27,2484.06,208.68,812.78,1453.14,1702.98,950.35,1277.79,1228.38,1680.35,3329.43,3215.13,2479.74,10596.56,719.73,6044.48,9299.4,1824.85,676,1488.23,1190.31,,3573.71,601.61,1116.99,1035.21,277.15,332.26,221.18,219.61,189.86,127.43,513.11,449.98,2065.57,268.45,27915.57,540.68,1003.97,4046.17,324.3,269.43,4877.61,21405.77,1004.51
08-12-2023,1219.57,3566.68,1630.93,994.71,1002.22,1466.1,2488.06,210.85,832.83,1462.57,1709.07,940.12,1312.53,1224.91,1656.42,3352.1,3195.55,2461.31,10519.19,712.35,6026.72,9358.05,1836.44,668.97,1492.38,1192.3,,3622.8,604.02,1130.33,1018.58,278.37,331.36,219.83,217.64,187.05,126.65,517.38,453.34,2053.96,267.57,27566.63,542.36,1006.33,4010.56,322.06,276.72,4890.04,21366.55,983.4
11-12-2023,1221.36,3582.61,1628.76,995.3,1008.42,1463.49,2469.66,209.85,838.53,1457.98,1701.73,943.94,1323.3,1230.46,1640.19,3359.39,3196.54,2486.51,10443.11,718.58,6088.91,9613.89,1842.03,670.22,1505.14,1200.09,,3618.66,604.12,1115.64,1027.49,280.57,333.86,222.09,215.35,188.81,127.48,519.42,445.43,2067.85,265.12,28196.62,545.33,1027.56,3981.53,332.11,283.61,4895.44,21626.88,1004.31
12-12-2023,1203.83,3611.33,1612.58,989.73,1007.03,1451.25,2468.77,210.65,847.21,1478.79,1705.67,942.25,1323.3,1207.27,1623.51,3316.33,3188.38,2476.95,10241.66,713.2,6203.78,9805.35,1822.35,704.95,1480.56,1193.13,,3559.75,602.3,1130.13,1037.5,276.76,328.05,222.48,216.83,186.52,127.53,524.44,444.74,2064.58,265.17,28499.68,543.85,1016.23,3908.44,329.28,286.74,4898.41,21473.64,992.18
13-12-2023,1208.74,3534.08,1608.93,994.36,1005.25,1424.66,2477.8,209.38,844.78,1464.17,1683.49,950.75,1317.43,1222.23,1654.04,3373.28,3207.07,2486.61,10282.92,718.08,6265.18,9681.74,1824.2,695.83,1490.35,1183.35,,3590.6,609.63,1113.99,1058.96,287.16,325.88,227.86,216.81,184.37,128.8,529.81,440.59,2067.75,266.05,28429.99,542.41,1030.42,3988.56,336.59,282.27,4875.09,21686.01,993.16
14-12-2023,1223.74,3606.56,1627.92,999.63,1024.83,1476.23,2482.19,216.74,840.81,1467.21,1729.86,943.94,1361.12,1220.45,1691.17,3406.32,3204.8,2461.67,10256.33,717.54,6283.78,9904.56,1851.82,682.23,1534.66,1230.64,,3579.69,613.36,1119.59,1070.11,288.48,328.15,223.2,215.93,187.05,129.39,540,445.73,2087.55,283.33,28625.45,542.31,1028.94,4041.37,333.85,275.68,5047.76,21796.92,994.79
15-12-2023,1239.36,3797.1,1634.23,987.05,1028.55,1551.88,2488.65,222.8,860.46,1449.9,1732.06,948.16,1434.92,1224.86,1712.41,3460.8,3276.53,2419.29,10190.15,730.15,6224.61,9970.32,1848.57,670.82,1553.55,1270.93,,3588.81,637.56,1119.49,1073.94,297.95,330.41,228.25,217.53,191.92,133.76,554.07,445.43,2111.16,280.74,28651.21,534.63,1026.63,4015.41,331.66,275.38,5211.22,21447.46,1016.1
18-12-2023,1251.97,3795.33,1633.4,984.76,1012.73,1538.07,2501.08,222.15,848.26,1444.36,1723.51,943.2,1447.42,1241.71,1698.36,3464.37,3294.47,2418.08,10223.04,728.55,6413.58,9911.57,1844.93,669.97,1539.26,1256.96,,3607.79,637.8,1110.49,1089.63,296.09,328.2,222.96,216.68,189.96,133.9,563.17,447.91,2093.35,276.24,28450.06,535.43,1015.25,4040.73,335.5,278.25,5276.27,21706.61,1020.24
19-12-2023,1270.4,3753.05,1630.63,982.97,1006.78,1532.12,2525.93,218.88,852.03,1422,1708.67,959.53,1432.03,1233.98,1687,3471.66,3298.43,2530.82,10137.84,726.71,6367.25,9958.05,1844.53,663.79,1549.35,1246.94,,3598.67,644.59,1119.39,1069.41,302.39,346.42,224.59,217.9,191.2,132.73,561.63,450.18,2101.78,274.08,28478.9,543.05,1034.71,3995.38,334.35,269.52,5124.09,21625.75,1019.3
20-12-2023,1255.03,3717.49,1634.68,966.17,998.06,1510.59,2522.78,215.52,835.7,1406.72,1679.84,969.62,1385.51,1221.29,1634.98,3391.84,3259.97,2491.9,9986.92,703.08,6313.14,9829.16,1824.5,641.92,1539.06,1214.98,,3542.51,625.95,1109.39,1007.83,290.67,332.44,218.44,212.91,193.97,127.19,545.08,426.4,2047.51,263.21,28147.2,529.93,1034.71,3869.53,318.67,249.93,4997.81,21236.04,975.26
21-12-2023,1272.61,3724.82,1663.98,972.48,995.83,1510.2,2518.54,216.54,835.36,1401.23,1665.8,972.59,1368.28,1222.63,1621.97,3397.44,3265.7,2493.7,9919.16,706.67,6195.99,9895.77,1850.67,642.02,1552.76,1216.43,,3568.32,633.13,1094.56,1014.6,294.87,335.61,223.44,217.8,193.44,128.41,553.08,425.37,2069.39,264.29,28108.15,525.27,1056.92,3914.58,327.04,260.1,5087.56,21364.57,996.02
22-12-2023,1273.85,3760.72,1648.34,984.07,985.81,1536.64,2540.63,230.83,848.65,1391.8,1671,986,1407.4,1232.69,1622.37,3450.82,3303.62,2518.78,10121.55,722.47,6320.73,9910.23,1858.46,637.68,1545.2,1240.81,,3615.52,626.25,1087.46,1023.11,295.7,342.92,222.86,216.39,194.68,130.91,567.2,422.7,2030.29,261.84,28081,524.33,1058.25,3962.15,325.14,265.41,5152.9,21374.15,1008.26
26-12-2023,1280.3,3732.74,1659.78,994.31,986.61,1518.01,2549.66,234.55,845.68,1392.8,1644.26,1000.45,1403.02,1236.51,1650.17,3462.83,3345.19,2538,10174.55,717.34,6412.43,9959.59,1884.78,635.84,1553.55,1247.48,,3644.77,627.53,1093.41,1024.35,302.34,345.57,224.4,218.79,197.93,132.53,576.54,425.46,2053.46,264.97,28499.63,525.62,1076.77,3996.12,323.9,262.28,5145.92,21642.84,1079.48
27-12-2023,1284.68,3748.13,1680.35,1015.54,993.7,1540.77,2572.89,234.97,869.09,1418.8,1668.4,1019.72,1416.39,1241.41,1675.68,3516.36,3366.06,2553.73,10192.23,738.62,6655.56,10374.58,1900.27,641.62,1579.91,1245.68,,3677.22,637.85,1105.5,1020.02,298.88,345.14,225.07,220.29,196.21,134.49,602.15,430.7,2108.28,271.05,28537.63,529.33,1087.01,4074.85,323.35,263.97,5154.94,21744.16,1075.14
28-12-2023,1293.96,3737.02,1682.28,1030.95,997.31,1536.4,2598.04,234.23,873.95,1432.73,1680.14,1033.87,1416.78,1251.03,1721.84,3490.61,3358.94,2606.3,10175.49,751.58,6649.26,10364.83,1919.25,645.9,1592.87,1251.32,,3702.98,640.66,1107,1012.61,306.54,359.63,229.93,225.67,198.84,135.42,610.8,433.92,2123.32,267.57,28494.4,538,1095.93,4047.06,328.28,269.13,5124.19,21837.27,1071.93
29-12-2023,1283.73,3730.62,1686.22,1026.48,988.09,1516.98,2627.78,235.15,873.41,1430.03,1684.74,1079.36,1410.67,1248.35,1716.83,3498.5,3364.03,2639.1,10205.95,777.55,6742.45,10441.13,1906.01,644.51,1581.39,1238.38,,3663.46,631.46,1101.45,1019.97,303.86,354.96,228.1,218.33,195.73,136.84,611.35,448.9,2118.21,270.95,28546,551.97,1114.35,4098.09,330.62,272.5,5202.81,21937.16,1089.2
01-01-2024,1286.36,3748.03,1675.22,1007.44,990.87,1525.29,2618.71,238.07,870.78,1429.53,1675.34,1072.7,1427.65,1249.15,1690.92,3497.95,3357.8,2717.75,10187.08,788.17,6647.08,10402.31,1907.06,646.5,1581.29,1262.22,,3665.16,630.77,1096.85,1043.37,302.49,360.43,229.11,219.01,196.02,137.09,606.92,448.1,2110.76,269.48,28355.02,552.22,1127.75,3994.1,328.78,282.77,5158.65,22164.05,1102.76
02-01-2024,1297.02,3720.59,1676.21,1016.04,973.87,1508.62,2578.31,234.1,863.44,1435.07,1685.14,1090.23,1413.99,1284.78,1644.16,3411.28,3353.1,2702.93,10102.33,781.99,6611.32,10144.54,1863.01,643.31,1558.3,1243.68,,3686.19,628.9,1092.41,1073.79,298.83,370.68,228.73,221.04,197.64,136.84,613.48,451.27,2085.11,268.99,27983.37,551.62,1141.88,3849.84,328.33,285.4,5132.06,22066.14,1107.2
03-01-2024,1282.91,3630.66,1650.36,1029.46,975.65,1464.97,2571.16,227.46,831.14,1420.15,1676.59,1077.52,1383.39,1287.16,1643.22,3413.52,3335.55,2644.55,9983.35,779.05,6930.18,10051.94,1863.86,635.04,1583.57,1210.69,,3681.01,632.84,1097.75,1089.58,299.02,363.03,227.96,223.37,198.79,132.68,589.67,452.55,2056.09,269.92,28116.07,545.93,1150.7,3845,325.19,283.36,5064.29,22021.49,1097.63
04-01-2024,1289.54,3606.12,1668.07,1042.09,978.72,1487.29,2557.35,225.72,830.59,1429.03,1700.88,1117.84,1366.26,1301.38,1629.77,3431.72,3341.83,2692.33,9921.59,793.3,6866.35,9955.76,1861.56,645.75,1630.45,1213.9,,3707.57,632.15,1122.53,1118.4,309.67,363.22,232.19,219.3,204.9,131.6,587.13,443.8,2054.11,272.22,28251.71,560.93,1184.1,3818.69,336.29,288.27,5177.66,22218.74,1116.28
05-01-2024,1295.03,3676.04,1659.54,1040.8,985.22,1506.8,2584.48,227.81,822.95,1451.54,1708.42,1115.26,1378.63,1288.74,1630.06,3494.43,3317.71,2647.41,9923.27,788.52,6922.24,9957,1845.58,644.56,1625.16,1214.68,,3700.44,631.36,1136.07,1149.32,307.57,362.75,232,219.52,206.62,131.01,583.65,455.27,2063.34,271.29,26922.11,563.71,1201.68,3834.56,339.18,280.78,5165.92,22419.15,1089.79
08-01-2024,1284.92,3617.43,1641.04,1043.24,973.62,1497.22,2543.25,224.7,815.56,1418.5,1695.28,1097.38,1393.16,1293.8,1604.4,3473.79,3261.2,2600.65,9853.63,786.67,6927.55,9875.93,1824.1,643.66,1609.23,1195.85,,3693.96,616.66,1121.13,1163.86,309.03,359.11,233.05,220.44,208.05,129.39,574.36,449.59,2051.63,269.87,27227.31,548.06,1157.89,3841.68,337.39,275.92,5107.46,22196.9,1084.22
09-01-2024,1281.52,3628.84,1628.27,1058.6,971.39,1503.61,2544.73,224.9,815.02,1446.75,1681.39,1104.04,1405.18,1312.33,1618.05,3528.22,3230.65,2574.14,9930.3,797.34,7036.71,9840.74,1824.65,638.73,1607.26,1202.37,,3681.95,615.09,1115.69,1191.99,312.26,363.79,233.01,222.84,206.81,131.01,572.67,463.03,2048.01,268.3,27210.62,542.71,1145.38,3828.04,338.63,254.25,5193.75,22481.35,1089.25
10-01-2024,1316.09,3651.6,1633.64,1056.81,984.57,1494.37,2542.41,226.32,823.35,1448.85,1670.8,1106.32,1435.69,1313.18,1620.93,3517.85,3249.78,2559.74,9916.54,805.96,6996.88,9718.57,1818.81,642.76,1622.14,1207.48,,3702.34,611.5,1106.15,1209.16,306.01,360.67,229.98,218.62,202.46,131.45,576.74,461.4,2060.63,263.6,26741.63,542.21,1124.3,3800.44,344.85,257.72,5289.14,22343.62,1082.54
11-01-2024,1350.7,3673.73,1626.79,1056.96,982.69,1469.1,2501.77,223.62,815.66,1425.24,1668.2,1111.59,1428.66,1304.65,1616.81,3477.51,3251.12,2538.99,9917.43,813.14,7240.01,9861.97,1820.85,641.82,1639.65,1215.75,,3686.54,609.97,1124.88,1197.81,305.57,362.84,232.67,222.23,202.23,132.24,573.66,463.58,2075.72,271.88,26809.18,546.82,1137.89,3846.18,355.65,249.14,5296.12,22804.13,1089.94
12-01-2024,1361.45,3818.54,1619.09,1070.38,994.93,1585.66,2509.46,232.23,819.38,1432.73,1650.86,1151.06,1482.54,1314.27,1612.64,3540.96,3240.83,2531.44,9872.4,813.94,7243.08,9750.63,1831.24,635.44,1655.62,1272.82,,3713.85,623.15,1119.49,1201.94,305.32,359.77,230.31,222.01,213.25,132.63,578.73,463.33,2103.47,274.23,26773.36,544.54,1138.29,3828.43,356.1,247.95,5414.68,22950.69,1097.19
15-01-2024,1384.69,3839.2,1650.26,1096.29,1001.23,1624.35,2538.26,246.77,818.74,1427.49,1631.37,1142.92,1528.15,1317.64,1623.66,3515.42,3236.98,2529.41,9992.52,809.95,7243.08,9895.86,1849.47,612.37,1670.31,1301.63,,3746.59,629.54,1118.64,1197.96,309.86,363.13,231.9,222.84,222.89,132.24,571.37,466.94,2092.96,276.19,26713.29,548.95,1117.11,3790.11,357.25,240.86,5390.62,23119.15,1097.19
16-01-2024,1365.33,3797.4,1656.53,1089.83,1000.44,1604.14,2534.22,241.98,825.83,1406.27,1622.48,1135.87,1496.64,1301.88,1608.57,3545.63,3259.72,2523.95,10088.26,816.33,7235.15,9910.83,1845.98,609.18,1648.75,1284.84,,3807.84,626.4,1118.24,1188.25,304.2,360.53,229.88,229.09,224.42,134.54,576.25,467.23,2107.1,276.28,26980.68,553.55,1106.08,3750.74,351.82,251.27,5296.71,22820.97,1087.57
17-01-2024,1352.36,3820.31,1516.79,1079.24,973.37,1612.65,2528.1,240.69,806.33,1418.6,1585.15,1130.8,1516.32,1287.55,1586.09,3543.1,3205.73,2524.99,9957.65,803.07,7108.18,9796.55,1777.7,604.54,1625.85,1291.02,,3817.56,615.68,1081.47,1161.86,302.05,358.41,230.02,228.51,221.51,129.05,557.06,466.39,2059.93,273.54,26039.12,544.29,1084.11,3709.99,347.19,243.88,5485.08,22644.27,1069.02
18-01-2024,1358.7,3838.02,1466.13,1081.03,977.93,1615.01,2513.41,240.81,797.4,1402.38,1580.15,1138.95,1508.28,1323.98,1605.49,3567.95,3128.17,2484.18,9831.64,816.53,7026.49,9833.93,1775.3,605.74,1595.19,1318.66,,3722.52,617.94,1096.65,1149.12,292.28,354.63,224.5,229.26,222.94,128.41,551.74,494.37,2045.79,272.02,26378,534.39,1087.46,3650.7,343.96,246.21,5352.95,22539.94,1051.86
19-01-2024,1358.2,3886.76,1450.84,1118.77,990.67,1631.33,2530.57,242.01,810.3,1438.02,1599.49,1153.75,1520.31,1323.83,1643.52,3617.56,3130.15,2496.25,9943.78,821.02,7079.02,10034.19,1762.37,613.81,1543.96,1352.47,,3798.17,617.4,1115.69,1147.53,301.22,361.8,226.37,233.01,231.05,131.6,553.92,497.73,2073.23,276.48,26549.71,537.21,1132.13,3658.91,347.04,233.12,5333.59,22905.89,1060.74
23-01-2024,1319.59,3803.17,1408.12,1151.58,1020.27,1614.56,2343.3,234.45,784.26,1373.03,1581.5,1137.81,1477.35,1366.16,1583.6,3523.3,3020.25,2445.36,9768.19,797.99,7038.69,9773.04,1782.55,584.16,1425.87,1329.85,,3727.45,595.12,1088.41,1132.24,295.51,354.3,228.82,224.34,219.46,127.53,538.31,504.61,2041.75,264.93,27390.79,519.87,1113.56,3577.07,344.6,154.7,5308.05,22501.3,990.4
24-01-2024,1334.78,3786.96,1436.29,1183.36,990.67,1647.25,2408.5,239.02,805.89,1408.02,1619.83,1151.06,1528.5,1369.92,1616.27,3561.21,2965.62,2496.05,9894.74,808.41,7154.7,9931.6,1786.64,579.68,1474.48,1370.03,,3755.56,608.1,1058.33,1115.81,301.61,361.19,236.76,231.17,223.7,132.48,561.93,519.78,2063.37,266.88,27531.66,531.56,1146.02,3595.17,355.3,165.02,5445.18,22174.63,1004.11
25-01-2024,1343.92,3755.91,1415.57,1154.12,1001.33,1641.06,2395.33,235,809.36,1378.42,1629.12,1128.97,1503.14,1356.24,1623.61,3565.42,2915.94,2464.47,9788.54,809.35,7536.25,9910.58,1766.46,577.04,1495.4,1286.45,,3757.9,602.64,1041.45,1141.4,307.37,367.61,236.08,229.84,223.42,131.11,563.97,511.72,2068.55,264.53,27844.14,526.61,1140.06,3576.82,363.42,161.89,5332.46,22505.75,992.08
29-01-2024,1438.25,3746.74,1435.05,1155.71,1007.72,1628.77,2411.21,236.5,805.39,1415.86,1635.92,1133.24,1526.71,1388.51,1628.08,3679.08,2942.49,2480.76,9897.91,838.41,7487.94,10213.48,1820.9,576.59,1510.04,1278.95,,3854.04,612.68,1060.43,1191.54,316.94,389.7,244.21,238.68,241.03,132.33,564.66,521.26,2096.44,272.81,28305.16,529.23,1150.7,3628.84,380.14,160.46,5383.69,22969.61,999.48
30-01-2024,1398.1,3746.29,1424.84,1152.23,1008.22,1623.71,2425.27,236.25,805.69,1396.49,1589.55,1115.21,1511.92,1359.66,1608.57,3604.96,2920.79,2474.3,9858.53,856.21,7505.4,9904.86,1821.6,573.05,1503.21,1282.36,,3723.57,616.41,1053.29,1182.28,308.06,380.02,244.35,244.28,237.88,132.04,566.01,525.96,2118.01,273.74,27972.61,530.92,1154.35,3664.15,381.48,169.53,5420.57,23588.69,992.18
31-01-2024,1416.97,3761.47,1442.85,1164.21,1019.37,1633,2447.86,239.07,812.29,1398.64,1626.27,1110.34,1528.11,1405.95,1639.55,3452.61,2924.49,2488.16,10091.58,881.48,7605.74,10107.41,1823.25,574.65,1517.21,1297.73,,3685.49,629.94,1066.93,1202.49,310.06,383.42,249.35,243.38,240.79,133.27,576.05,534.36,2166.67,283.19,28449.31,534.53,1146.86,3797.52,387.95,171.71,5528.54,23285.13,1014.17
01-02-2024,1417,3799.13,1446.6,1144.82,1016.4,1629.21,2440.02,235.68,795.47,1430.18,1621.23,1121.92,1529.47,1395.54,1639.15,3371.5,2896.31,2450.23,10538.41,875.8,7594.03,9863.8,1820.75,585.11,1524.23,1277.15,,3615.62,636.97,1083.41,1213.64,314.45,383.94,255.6,246.33,236.4,132.14,567.99,527.89,2120.45,278.63,29502.66,549.2,1235.86,3890.1,387.06,169.18,5450.97,23395.34,1001.2
02-02-2024,1447.84,3909.68,1426.67,1144.42,1015.26,1664.9,2419.3,241.57,817.15,1432.88,1650.46,1154.79,1535.63,1404.17,1648.68,3349.72,2903.19,2463.73,10555.75,876.05,7675.82,10039.02,1820.95,576.84,1516.91,1302.07,,3600.62,638.94,1066.23,1256.06,324.71,396.31,266.47,270.51,245.56,135.96,580.17,533.57,2131.26,281.47,28347.4,539.54,1218.43,3783.63,388,171.52,5468.34,23669.06,983.84
